DATAFLOW,COUNTRY,INDICATOR,DATA_TRANSFORMATION,FREQUENCY,TIME_PERIOD,OBS_VALUE,SCALE,PRECISION,DECIMAL_DISPLAYED,CURRENCY,COMMODITY_CF,PCPS_RY,INDEX_TYPE,PRICES,EXRATE,TRANSFORMATION,DERIVATION_TYPE,OVERLAP,DOI,FULL_DESCRIPTION,AUTHOR,PUBLISHER,DEPARTMENT,CONTACT_POINT,TOPIC,TOPIC_DATASET,KEYWORDS,KEYWORDS_DATASET,LANGUAGE,PUBLICATION_DATE,UPDATE_DATE,METHODOLOGY,METHODOLOGY_NOTES,ACCESS_SHARING_LEVEL,ACCESS_SHARING_NOTES,SECURITY_CLASSIFICATION,SOURCE,SHORT_SOURCE_CITATION,FULL_SOURCE_CITATION,LICENSE,SUGGESTED_CITATION,KEY_INDICATOR,SERIES_NAME
IMF.RES:PCPS(9.0.0),G001,POILWTI,INDEX,M,,110.979879946403,0,,,,,,,,,,R,,,"PCPS database includes 70+ commodities prices and indices covering energy, agriculture, and metals, with data available in annual, quarterly, and monthly frequencies dating back to the 1990s. Benchmark prices are sourced from various high-frequency channels and then converted to monthly averages from weekly or daily values (see technical documentation). Quarterly and annual frequencies are derived from these monthly averages. Aggregate price indices represent weighted averages of selected commodity price indices, derived from identified benchmark prices that reflect the global market. The weighting is determined based on global import shares (UNComTrade) over a three-year period (2014-2016) and normalized to 100 at 2016 price levels. All benchmark prices are denominated in USD.",,IMF,RES,datahelp@imf.org,,Q02,,"Commodities,Prices",EN,2026-04-06T22:23:09.980682300Z,2026-04-06T22:23:10.030322900Z,,"""PCPS Technical Documentation: IMF Primary Commodity Price Index"", Jan 25, 2019, IMF Methodology Notes",PUBLIC_OPEN,,PUB,,"""PCPS Technical Documentation: IMF Primary Commodity Price Index"", Jan 25, 2019, IMF Methodology Notes",,© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm,"International Monetary Fund. Primary Commodity Price System (PCPS),  https://data.imf.org/en/datasets//IMF.RES:PCPS. Accessed on [current date].",,
IMF.RES:PCPS(9.0.0),G001,POILWTI,INDEX,M,,125.0922468228701,0,,,,,,,,,,R,,,"PCPS database includes 70+ commodities prices and indices covering energy, agriculture, and metals, with data available in annual, quarterly, and monthly frequencies dating back to the 1990s. Benchmark prices are sourced from various high-frequency channels and then converted to monthly averages from weekly or daily values (see technical documentation). Quarterly and annual frequencies are derived from these monthly averages. Aggregate price indices represent weighted averages of selected commodity price indices, derived from identified benchmark prices that reflect the global market. The weighting is determined based on global import shares (UNComTrade) over a three-year period (2014-2016) and normalized to 100 at 2016 price levels. All benchmark prices are denominated in USD.",,IMF,RES,datahelp@imf.org,,Q02,,"Commodities,Prices",EN,2026-04-06T22:23:09.980682300Z,2026-04-06T22:23:10.030322900Z,,"""PCPS Technical Documentation: IMF Primary Commodity Price Index"", Jan 25, 2019, IMF Methodology Notes",PUBLIC_OPEN,,PUB,,"""PCPS Technical Documentation: IMF Primary Commodity Price Index"", Jan 25, 2019, IMF Methodology Notes",,© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm,"International Monetary Fund. Primary Commodity Price System (PCPS),  https://data.imf.org/en/datasets//IMF.RES:PCPS. Accessed on [current date].",,
IMF.RES:PCPS(9.0.0),G001,POILWTI,INDEX,M,,122.649334752171,0,,,,,,,,,,R,,,"PCPS database includes 70+ commodities prices and indices covering energy, agriculture, and metals, with data available in annual, quarterly, and monthly frequencies dating back to the 1990s. Benchmark prices are sourced from various high-frequency channels and then converted to monthly averages from weekly or daily values (see technical documentation). Quarterly and annual frequencies are derived from these monthly averages. Aggregate price indices represent weighted averages of selected commodity price indices, derived from identified benchmark prices that reflect the global market. The weighting is determined based on global import shares (UNComTrade) over a three-year period (2014-2016) and normalized to 100 at 2016 price levels. All benchmark prices are denominated in USD.",,IMF,RES,datahelp@imf.org,,Q02,,"Commodities,Prices",EN,2026-04-06T22:23:09.980682300Z,2026-04-06T22:23:10.030322900Z,,"""PCPS Technical Documentation: IMF Primary Commodity Price Index"", Jan 25, 2019, IMF Methodology Notes",PUBLIC_OPEN,,PUB,,"""PCPS Technical Documentation: IMF Primary Commodity Price Index"", Jan 25, 2019, IMF Methodology Notes",,© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm,"International Monetary Fund. Primary Commodity Price System (PCPS),  https://data.imf.org/en/datasets//IMF.RES:PCPS. Accessed on [current date].",,
IMF.RES:PCPS(9.0.0),G001,POILWTI,INDEX,M,,115.4471787942263,0,,,,,,,,,,R,,,"PCPS database includes 70+ commodities prices and indices covering energy, agriculture, and metals, with data available in annual, quarterly, and monthly frequencies dating back to the 1990s. Benchmark prices are sourced from various high-frequency channels and then converted to monthly averages from weekly or daily values (see technical documentation). Quarterly and annual frequencies are derived from these monthly averages. Aggregate price indices represent weighted averages of selected commodity price indices, derived from identified benchmark prices that reflect the global market. The weighting is determined based on global import shares (UNComTrade) over a three-year period (2014-2016) and normalized to 100 at 2016 price levels. All benchmark prices are denominated in USD.",,IMF,RES,datahelp@imf.org,,Q02,,"Commodities,Prices",EN,2026-04-06T22:23:09.980682300Z,2026-04-06T22:23:10.030322900Z,,"""PCPS Technical Documentation: IMF Primary Commodity Price Index"", Jan 25, 2019, IMF Methodology Notes",PUBLIC_OPEN,,PUB,,"""PCPS Technical Documentation: IMF Primary Commodity Price Index"", Jan 25, 2019, IMF Methodology Notes",,© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm,"International Monetary Fund. Primary Commodity Price System (PCPS),  https://data.imf.org/en/datasets//IMF.RES:PCPS. Accessed on [current date].",,
IMF.RES:PCPS(9.0.0),G001,POILWTI,INDEX,M,,130.2085326425479,0,,,,,,,,,,R,,,"PCPS database includes 70+ commodities prices and indices covering energy, agriculture, and metals, with data available in annual, quarterly, and monthly frequencies dating back to the 1990s. Benchmark prices are sourced from various high-frequency channels and then converted to monthly averages from weekly or daily values (see technical documentation). Quarterly and annual frequencies are derived from these monthly averages. Aggregate price indices represent weighted averages of selected commodity price indices, derived from identified benchmark prices that reflect the global market. The weighting is determined based on global import shares (UNComTrade) over a three-year period (2014-2016) and normalized to 100 at 2016 price levels. All benchmark prices are denominated in USD.",,IMF,RES,datahelp@imf.org,,Q02,,"Commodities,Prices",EN,2026-04-06T22:23:09.980682300Z,2026-04-06T22:23:10.030322900Z,,"""PCPS Technical Documentation: IMF Primary Commodity Price Index"", Jan 25, 2019, IMF Methodology Notes",PUBLIC_OPEN,,PUB,,"""PCPS Technical Documentation: IMF Primary Commodity Price Index"", Jan 25, 2019, IMF Methodology Notes",,© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm,"International Monetary Fund. Primary Commodity Price System (PCPS),  https://data.imf.org/en/datasets//IMF.RES:PCPS. Accessed on [current date].",,
IMF.RES:PCPS(9.0.0),G001,POILWTI,INDEX,M,,135.7592257550225,0,,,,,,,,,,R,,,"PCPS database includes 70+ commodities prices and indices covering energy, agriculture, and metals, with data available in annual, quarterly, and monthly frequencies dating back to the 1990s. Benchmark prices are sourced from various high-frequency channels and then converted to monthly averages from weekly or daily values (see technical documentation). Quarterly and annual frequencies are derived from these monthly averages. Aggregate price indices represent weighted averages of selected commodity price indices, derived from identified benchmark prices that reflect the global market. The weighting is determined based on global import shares (UNComTrade) over a three-year period (2014-2016) and normalized to 100 at 2016 price levels. All benchmark prices are denominated in USD.",,IMF,RES,datahelp@imf.org,,Q02,,"Commodities,Prices",EN,2026-04-06T22:23:09.980682300Z,2026-04-06T22:23:10.030322900Z,,"""PCPS Technical Documentation: IMF Primary Commodity Price Index"", Jan 25, 2019, IMF Methodology Notes",PUBLIC_OPEN,,PUB,,"""PCPS Technical Documentation: IMF Primary Commodity Price Index"", Jan 25, 2019, IMF Methodology Notes",,© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm,"International Monetary Fund. Primary Commodity Price System (PCPS),  https://data.imf.org/en/datasets//IMF.RES:PCPS. Accessed on [current date].",,
IMF.RES:PCPS(9.0.0),G001,POILWTI,INDEX,M,,150.2416059768275,0,,,,,,,,,,R,,,"PCPS database includes 70+ commodities prices and indices covering energy, agriculture, and metals, with data available in annual, quarterly, and monthly frequencies dating back to the 1990s. Benchmark prices are sourced from various high-frequency channels and then converted to monthly averages from weekly or daily values (see technical documentation). Quarterly and annual frequencies are derived from these monthly averages. Aggregate price indices represent weighted averages of selected commodity price indices, derived from identified benchmark prices that reflect the global market. The weighting is determined based on global import shares (UNComTrade) over a three-year period (2014-2016) and normalized to 100 at 2016 price levels. All benchmark prices are denominated in USD.",,IMF,RES,datahelp@imf.org,,Q02,,"Commodities,Prices",EN,2026-04-06T22:23:09.980682300Z,2026-04-06T22:23:10.030322900Z,,"""PCPS Technical Documentation: IMF Primary Commodity Price Index"", Jan 25, 2019, IMF Methodology Notes",PUBLIC_OPEN,,PUB,,"""PCPS Technical Documentation: IMF Primary Commodity Price Index"", Jan 25, 2019, IMF Methodology Notes",,© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm,"International Monetary Fund. Primary Commodity Price System (PCPS),  https://data.imf.org/en/datasets//IMF.RES:PCPS. Accessed on [current date].",,
IMF.RES:PCPS(9.0.0),G001,POILWTI,INDEX,M,,151.8360235938559,0,,,,,,,,,,R,,,"PCPS database includes 70+ commodities prices and indices covering energy, agriculture, and metals, with data available in annual, quarterly, and monthly frequencies dating back to the 1990s. Benchmark prices are sourced from various high-frequency channels and then converted to monthly averages from weekly or daily values (see technical documentation). Quarterly and annual frequencies are derived from these monthly averages. Aggregate price indices represent weighted averages of selected commodity price indices, derived from identified benchmark prices that reflect the global market. The weighting is determined based on global import shares (UNComTrade) over a three-year period (2014-2016) and normalized to 100 at 2016 price levels. All benchmark prices are denominated in USD.",,IMF,RES,datahelp@imf.org,,Q02,,"Commodities,Prices",EN,2026-04-06T22:23:09.980682300Z,2026-04-06T22:23:10.030322900Z,,"""PCPS Technical Documentation: IMF Primary Commodity Price Index"", Jan 25, 2019, IMF Methodology Notes",PUBLIC_OPEN,,PUB,,"""PCPS Technical Documentation: IMF Primary Commodity Price Index"", Jan 25, 2019, IMF Methodology Notes",,© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm,"International Monetary Fund. Primary Commodity Price System (PCPS),  https://data.imf.org/en/datasets//IMF.RES:PCPS. Accessed on [current date].",,
IMF.RES:PCPS(9.0.0),G001,POILWTI,INDEX,M,,144.2341288342283,0,,,,,,,,,,R,,,"PCPS database includes 70+ commodities prices and indices covering energy, agriculture, and metals, with data available in annual, quarterly, and monthly frequencies dating back to the 1990s. Benchmark prices are sourced from various high-frequency channels and then converted to monthly averages from weekly or daily values (see technical documentation). Quarterly and annual frequencies are derived from these monthly averages. Aggregate price indices represent weighted averages of selected commodity price indices, derived from identified benchmark prices that reflect the global market. The weighting is determined based on global import shares (UNComTrade) over a three-year period (2014-2016) and normalized to 100 at 2016 price levels. All benchmark prices are denominated in USD.",,IMF,RES,datahelp@imf.org,,Q02,,"Commodities,Prices",EN,2026-04-06T22:23:09.980682300Z,2026-04-06T22:23:10.030322900Z,,"""PCPS Technical Documentation: IMF Primary Commodity Price Index"", Jan 25, 2019, IMF Methodology Notes",PUBLIC_OPEN,,PUB,,"""PCPS Technical Documentation: IMF Primary Commodity Price Index"", Jan 25, 2019, IMF Methodology Notes",,© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm,"International Monetary Fund. Primary Commodity Price System (PCPS),  https://data.imf.org/en/datasets//IMF.RES:PCPS. Accessed on [current date].",,
IMF.RES:PCPS(9.0.0),G001,POILWTI,INDEX,M,,134.8472746871711,0,,,,,,,,,,R,,,"PCPS database includes 70+ commodities prices and indices covering energy, agriculture, and metals, with data available in annual, quarterly, and monthly frequencies dating back to the 1990s. Benchmark prices are sourced from various high-frequency channels and then converted to monthly averages from weekly or daily values (see technical documentation). Quarterly and annual frequencies are derived from these monthly averages. Aggregate price indices represent weighted averages of selected commodity price indices, derived from identified benchmark prices that reflect the global market. The weighting is determined based on global import shares (UNComTrade) over a three-year period (2014-2016) and normalized to 100 at 2016 price levels. All benchmark prices are denominated in USD.",,IMF,RES,datahelp@imf.org,,Q02,,"Commodities,Prices",EN,2026-04-06T22:23:09.980682300Z,2026-04-06T22:23:10.030322900Z,,"""PCPS Technical Documentation: IMF Primary Commodity Price Index"", Jan 25, 2019, IMF Methodology Notes",PUBLIC_OPEN,,PUB,,"""PCPS Technical Documentation: IMF Primary Commodity Price Index"", Jan 25, 2019, IMF Methodology Notes",,© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm,"International Monetary Fund. Primary Commodity Price System (PCPS),  https://data.imf.org/en/datasets//IMF.RES:PCPS. Accessed on [current date].",,
IMF.RES:PCPS(9.0.0),G001,POILWTI,INDEX,M,,137.287002828021,0,,,,,,,,,,R,,,"PCPS database includes 70+ commodities prices and indices covering energy, agriculture, and metals, with data available in annual, quarterly, and monthly frequencies dating back to the 1990s. Benchmark prices are sourced from various high-frequency channels and then converted to monthly averages from weekly or daily values (see technical documentation). Quarterly and annual frequencies are derived from these monthly averages. Aggregate price indices represent weighted averages of selected commodity price indices, derived from identified benchmark prices that reflect the global market. The weighting is determined based on global import shares (UNComTrade) over a three-year period (2014-2016) and normalized to 100 at 2016 price levels. All benchmark prices are denominated in USD.",,IMF,RES,datahelp@imf.org,,Q02,,"Commodities,Prices",EN,2026-04-06T22:23:09.980682300Z,2026-04-06T22:23:10.030322900Z,,"""PCPS Technical Documentation: IMF Primary Commodity Price Index"", Jan 25, 2019, IMF Methodology Notes",PUBLIC_OPEN,,PUB,,"""PCPS Technical Documentation: IMF Primary Commodity Price Index"", Jan 25, 2019, IMF Methodology Notes",,© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm,"International Monetary Fund. Primary Commodity Price System (PCPS),  https://data.imf.org/en/datasets//IMF.RES:PCPS. Accessed on [current date].",,
IMF.RES:PCPS(9.0.0),G001,POILWTI,INDEX,M,,150.8531947219496,0,,,,,,,,,,R,,,"PCPS database includes 70+ commodities prices and indices covering energy, agriculture, and metals, with data available in annual, quarterly, and monthly frequencies dating back to the 1990s. Benchmark prices are sourced from various high-frequency channels and then converted to monthly averages from weekly or daily values (see technical documentation). Quarterly and annual frequencies are derived from these monthly averages. Aggregate price indices represent weighted averages of selected commodity price indices, derived from identified benchmark prices that reflect the global market. The weighting is determined based on global import shares (UNComTrade) over a three-year period (2014-2016) and normalized to 100 at 2016 price levels. All benchmark prices are denominated in USD.",,IMF,RES,datahelp@imf.org,,Q02,,"Commodities,Prices",EN,2026-04-06T22:23:09.980682300Z,2026-04-06T22:23:10.030322900Z,,"""PCPS Technical Documentation: IMF Primary Commodity Price Index"", Jan 25, 2019, IMF Methodology Notes",PUBLIC_OPEN,,PUB,,"""PCPS Technical Documentation: IMF Primary Commodity Price Index"", Jan 25, 2019, IMF Methodology Notes",,© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm,"International Monetary Fund. Primary Commodity Price System (PCPS),  https://data.imf.org/en/datasets//IMF.RES:PCPS. Accessed on [current date].",,
IMF.RES:PCPS(9.0.0),G001,POILWTI,INDEX,M,,142.3228708061268,0,,,,,,,,,,R,,,"PCPS database includes 70+ commodities prices and indices covering energy, agriculture, and metals, with data available in annual, quarterly, and monthly frequencies dating back to the 1990s. Benchmark prices are sourced from various high-frequency channels and then converted to monthly averages from weekly or daily values (see technical documentation). Quarterly and annual frequencies are derived from these monthly averages. Aggregate price indices represent weighted averages of selected commodity price indices, derived from identified benchmark prices that reflect the global market. The weighting is determined based on global import shares (UNComTrade) over a three-year period (2014-2016) and normalized to 100 at 2016 price levels. All benchmark prices are denominated in USD.",,IMF,RES,datahelp@imf.org,,Q02,,"Commodities,Prices",EN,2026-04-06T22:23:09.980682300Z,2026-04-06T22:23:10.030322900Z,,"""PCPS Technical Documentation: IMF Primary Commodity Price Index"", Jan 25, 2019, IMF Methodology Notes",PUBLIC_OPEN,,PUB,,"""PCPS Technical Documentation: IMF Primary Commodity Price Index"", Jan 25, 2019, IMF Methodology Notes",,© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm,"International Monetary Fund. Primary Commodity Price System (PCPS),  https://data.imf.org/en/datasets//IMF.RES:PCPS. Accessed on [current date].",,
IMF.RES:PCPS(9.0.0),G001,POILWTI,INDEX,M,,145.4576675906072,0,,,,,,,,,,R,,,"PCPS database includes 70+ commodities prices and indices covering energy, agriculture, and metals, with data available in annual, quarterly, and monthly frequencies dating back to the 1990s. Benchmark prices are sourced from various high-frequency channels and then converted to monthly averages from weekly or daily values (see technical documentation). Quarterly and annual frequencies are derived from these monthly averages. Aggregate price indices represent weighted averages of selected commodity price indices, derived from identified benchmark prices that reflect the global market. The weighting is determined based on global import shares (UNComTrade) over a three-year period (2014-2016) and normalized to 100 at 2016 price levels. All benchmark prices are denominated in USD.",,IMF,RES,datahelp@imf.org,,Q02,,"Commodities,Prices",EN,2026-04-06T22:23:09.980682300Z,2026-04-06T22:23:10.030322900Z,,"""PCPS Technical Documentation: IMF Primary Commodity Price Index"", Jan 25, 2019, IMF Methodology Notes",PUBLIC_OPEN,,PUB,,"""PCPS Technical Documentation: IMF Primary Commodity Price Index"", Jan 25, 2019, IMF Methodology Notes",,© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm,"International Monetary Fund. Primary Commodity Price System (PCPS),  https://data.imf.org/en/datasets//IMF.RES:PCPS. Accessed on [current date].",,
IMF.RES:PCPS(9.0.0),G001,POILWTI,INDEX,M,,161.1226527218035,0,,,,,,,,,,R,,,"PCPS database includes 70+ commodities prices and indices covering energy, agriculture, and metals, with data available in annual, quarterly, and monthly frequencies dating back to the 1990s. Benchmark prices are sourced from various high-frequency channels and then converted to monthly averages from weekly or daily values (see technical documentation). Quarterly and annual frequencies are derived from these monthly averages. Aggregate price indices represent weighted averages of selected commodity price indices, derived from identified benchmark prices that reflect the global market. The weighting is determined based on global import shares (UNComTrade) over a three-year period (2014-2016) and normalized to 100 at 2016 price levels. All benchmark prices are denominated in USD.",,IMF,RES,datahelp@imf.org,,Q02,,"Commodities,Prices",EN,2026-04-06T22:23:09.980682300Z,2026-04-06T22:23:10.030322900Z,,"""PCPS Technical Documentation: IMF Primary Commodity Price Index"", Jan 25, 2019, IMF Methodology Notes",PUBLIC_OPEN,,PUB,,"""PCPS Technical Documentation: IMF Primary Commodity Price Index"", Jan 25, 2019, IMF Methodology Notes",,© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm,"International Monetary Fund. Primary Commodity Price System (PCPS),  https://data.imf.org/en/datasets//IMF.RES:PCPS. Accessed on [current date].",,
IMF.RES:PCPS(9.0.0),G001,POILWTI,INDEX,M,,164.0957226274643,0,,,,,,,,,,R,,,"PCPS database includes 70+ commodities prices and indices covering energy, agriculture, and metals, with data available in annual, quarterly, and monthly frequencies dating back to the 1990s. Benchmark prices are sourced from various high-frequency channels and then converted to monthly averages from weekly or daily values (see technical documentation). Quarterly and annual frequencies are derived from these monthly averages. Aggregate price indices represent weighted averages of selected commodity price indices, derived from identified benchmark prices that reflect the global market. The weighting is determined based on global import shares (UNComTrade) over a three-year period (2014-2016) and normalized to 100 at 2016 price levels. All benchmark prices are denominated in USD.",,IMF,RES,datahelp@imf.org,,Q02,,"Commodities,Prices",EN,2026-04-06T22:23:09.980682300Z,2026-04-06T22:23:10.030322900Z,,"""PCPS Technical Documentation: IMF Primary Commodity Price Index"", Jan 25, 2019, IMF Methodology Notes",PUBLIC_OPEN,,PUB,,"""PCPS Technical Documentation: IMF Primary Commodity Price Index"", Jan 25, 2019, IMF Methodology Notes",,© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm,"International Monetary Fund. Primary Commodity Price System (PCPS),  https://data.imf.org/en/datasets//IMF.RES:PCPS. Accessed on [current date].",,
IMF.RES:PCPS(9.0.0),G001,POILWTI,INDEX,M,,164.0924777611585,0,,,,,,,,,,R,,,"PCPS database includes 70+ commodities prices and indices covering energy, agriculture, and metals, with data available in annual, quarterly, and monthly frequencies dating back to the 1990s. Benchmark prices are sourced from various high-frequency channels and then converted to monthly averages from weekly or daily values (see technical documentation). Quarterly and annual frequencies are derived from these monthly averages. Aggregate price indices represent weighted averages of selected commodity price indices, derived from identified benchmark prices that reflect the global market. The weighting is determined based on global import shares (UNComTrade) over a three-year period (2014-2016) and normalized to 100 at 2016 price levels. All benchmark prices are denominated in USD.",,IMF,RES,datahelp@imf.org,,Q02,,"Commodities,Prices",EN,2026-04-06T22:23:09.980682300Z,2026-04-06T22:23:10.030322900Z,,"""PCPS Technical Documentation: IMF Primary Commodity Price Index"", Jan 25, 2019, IMF Methodology Notes",PUBLIC_OPEN,,PUB,,"""PCPS Technical Documentation: IMF Primary Commodity Price Index"", Jan 25, 2019, IMF Methodology Notes",,© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm,"International Monetary Fund. Primary Commodity Price System (PCPS),  https://data.imf.org/en/datasets//IMF.RES:PCPS. Accessed on [current date].",,
IMF.RES:PCPS(9.0.0),G001,POILWTI,INDEX,M,,171.9636681322379,0,,,,,,,,,,R,,,"PCPS database includes 70+ commodities prices and indices covering energy, agriculture, and metals, with data available in annual, quarterly, and monthly frequencies dating back to the 1990s. Benchmark prices are sourced from various high-frequency channels and then converted to monthly averages from weekly or daily values (see technical documentation). Quarterly and annual frequencies are derived from these monthly averages. Aggregate price indices represent weighted averages of selected commodity price indices, derived from identified benchmark prices that reflect the global market. The weighting is determined based on global import shares (UNComTrade) over a three-year period (2014-2016) and normalized to 100 at 2016 price levels. All benchmark prices are denominated in USD.",,IMF,RES,datahelp@imf.org,,Q02,,"Commodities,Prices",EN,2026-04-06T22:23:09.980682300Z,2026-04-06T22:23:10.030322900Z,,"""PCPS Technical Documentation: IMF Primary Commodity Price Index"", Jan 25, 2019, IMF Methodology Notes",PUBLIC_OPEN,,PUB,,"""PCPS Technical Documentation: IMF Primary Commodity Price Index"", Jan 25, 2019, IMF Methodology Notes",,© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm,"International Monetary Fund. Primary Commodity Price System (PCPS),  https://data.imf.org/en/datasets//IMF.RES:PCPS. Accessed on [current date].",,
IMF.RES:PCPS(9.0.0),G001,POILWTI,INDEX,M,,168.92792268719,0,,,,,,,,,,R,,,"PCPS database includes 70+ commodities prices and indices covering energy, agriculture, and metals, with data available in annual, quarterly, and monthly frequencies dating back to the 1990s. Benchmark prices are sourced from various high-frequency channels and then converted to monthly averages from weekly or daily values (see technical documentation). Quarterly and annual frequencies are derived from these monthly averages. Aggregate price indices represent weighted averages of selected commodity price indices, derived from identified benchmark prices that reflect the global market. The weighting is determined based on global import shares (UNComTrade) over a three-year period (2014-2016) and normalized to 100 at 2016 price levels. All benchmark prices are denominated in USD.",,IMF,RES,datahelp@imf.org,,Q02,,"Commodities,Prices",EN,2026-04-06T22:23:09.980682300Z,2026-04-06T22:23:10.030322900Z,,"""PCPS Technical Documentation: IMF Primary Commodity Price Index"", Jan 25, 2019, IMF Methodology Notes",PUBLIC_OPEN,,PUB,,"""PCPS Technical Documentation: IMF Primary Commodity Price Index"", Jan 25, 2019, IMF Methodology Notes",,© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm,"International Monetary Fund. Primary Commodity Price System (PCPS),  https://data.imf.org/en/datasets//IMF.RES:PCPS. Accessed on [current date].",,
IMF.RES:PCPS(9.0.0),G001,POILWTI,INDEX,M,,148.2777676215001,0,,,,,,,,,,R,,,"PCPS database includes 70+ commodities prices and indices covering energy, agriculture, and metals, with data available in annual, quarterly, and monthly frequencies dating back to the 1990s. Benchmark prices are sourced from various high-frequency channels and then converted to monthly averages from weekly or daily values (see technical documentation). Quarterly and annual frequencies are derived from these monthly averages. Aggregate price indices represent weighted averages of selected commodity price indices, derived from identified benchmark prices that reflect the global market. The weighting is determined based on global import shares (UNComTrade) over a three-year period (2014-2016) and normalized to 100 at 2016 price levels. All benchmark prices are denominated in USD.",,IMF,RES,datahelp@imf.org,,Q02,,"Commodities,Prices",EN,2026-04-06T22:23:09.980682300Z,2026-04-06T22:23:10.030322900Z,,"""PCPS Technical Documentation: IMF Primary Commodity Price Index"", Jan 25, 2019, IMF Methodology Notes",PUBLIC_OPEN,,PUB,,"""PCPS Technical Documentation: IMF Primary Commodity Price Index"", Jan 25, 2019, IMF Methodology Notes",,© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm,"International Monetary Fund. Primary Commodity Price System (PCPS),  https://data.imf.org/en/datasets//IMF.RES:PCPS. Accessed on [current date].",,
IMF.RES:PCPS(9.0.0),G001,POILWTI,INDEX,M,,136.1580635676708,0,,,,,,,,,,R,,,"PCPS database includes 70+ commodities prices and indices covering energy, agriculture, and metals, with data available in annual, quarterly, and monthly frequencies dating back to the 1990s. Benchmark prices are sourced from various high-frequency channels and then converted to monthly averages from weekly or daily values (see technical documentation). Quarterly and annual frequencies are derived from these monthly averages. Aggregate price indices represent weighted averages of selected commodity price indices, derived from identified benchmark prices that reflect the global market. The weighting is determined based on global import shares (UNComTrade) over a three-year period (2014-2016) and normalized to 100 at 2016 price levels. All benchmark prices are denominated in USD.",,IMF,RES,datahelp@imf.org,,Q02,,"Commodities,Prices",EN,2026-04-06T22:23:09.980682300Z,2026-04-06T22:23:10.030322900Z,,"""PCPS Technical Documentation: IMF Primary Commodity Price Index"", Jan 25, 2019, IMF Methodology Notes",PUBLIC_OPEN,,PUB,,"""PCPS Technical Documentation: IMF Primary Commodity Price Index"", Jan 25, 2019, IMF Methodology Notes",,© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm,"International Monetary Fund. Primary Commodity Price System (PCPS),  https://data.imf.org/en/datasets//IMF.RES:PCPS. Accessed on [current date].",,
IMF.RES:PCPS(9.0.0),G001,POILWTI,INDEX,M,,137.1083066694926,0,,,,,,,,,,R,,,"PCPS database includes 70+ commodities prices and indices covering energy, agriculture, and metals, with data available in annual, quarterly, and monthly frequencies dating back to the 1990s. Benchmark prices are sourced from various high-frequency channels and then converted to monthly averages from weekly or daily values (see technical documentation). Quarterly and annual frequencies are derived from these monthly averages. Aggregate price indices represent weighted averages of selected commodity price indices, derived from identified benchmark prices that reflect the global market. The weighting is determined based on global import shares (UNComTrade) over a three-year period (2014-2016) and normalized to 100 at 2016 price levels. All benchmark prices are denominated in USD.",,IMF,RES,datahelp@imf.org,,Q02,,"Commodities,Prices",EN,2026-04-06T22:23:09.980682300Z,2026-04-06T22:23:10.030322900Z,,"""PCPS Technical Documentation: IMF Primary Commodity Price Index"", Jan 25, 2019, IMF Methodology Notes",PUBLIC_OPEN,,PUB,,"""PCPS Technical Documentation: IMF Primary Commodity Price Index"", Jan 25, 2019, IMF Methodology Notes",,© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm,"International Monetary Fund. Primary Commodity Price System (PCPS),  https://data.imf.org/en/datasets//IMF.RES:PCPS. Accessed on [current date].",,
