DATAFLOW,LAST UPDATE,freq,unit,sex,age,citizen,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,T,Y35-44,TOTAL,TR,2019-01-01,8.4,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,T,Y35-44,TOTAL,UK,2019-01-01,3.4,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,T,Y55-64,TOTAL,AT,2019-01-01,3.2,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,T,Y55-64,TOTAL,BE,2019-01-01,4.3,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,T,Y55-64,TOTAL,BG,2019-01-01,3.9,b,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,T,Y55-64,TOTAL,CH,2019-01-01,3.7,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,T,Y55-64,TOTAL,CY,2019-01-01,9.1,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,T,Y55-64,TOTAL,CZ,2019-01-01,5.8,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,T,Y55-64,TOTAL,DE,2019-01-01,3.0,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,T,Y55-64,TOTAL,DK,2019-01-01,3.9,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,T,Y55-64,TOTAL,EA21,2019-01-01,6.5,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,T,Y55-64,TOTAL,EE,2019-01-01,2.1,u,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,T,Y55-64,TOTAL,EL,2019-01-01,8.5,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,T,Y55-64,TOTAL,ES,2019-01-01,13.2,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,T,Y55-64,TOTAL,EU27_2020,2019-01-01,6.8,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,T,Y55-64,TOTAL,FI,2019-01-01,8.2,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,T,Y55-64,TOTAL,FR,2019-01-01,8.9,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,T,Y55-64,TOTAL,HR,2019-01-01,9.5,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,T,Y55-64,TOTAL,HU,2019-01-01,7.1,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,T,Y55-64,TOTAL,IE,2019-01-01,6.1,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,T,Y55-64,TOTAL,IS,2019-01-01,2.1,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,T,Y55-64,TOTAL,IT,2019-01-01,7.3,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,T,Y55-64,TOTAL,LT,2019-01-01,1.0,u,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,T,Y55-64,TOTAL,LU,2019-01-01,6.0,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,T,Y55-64,TOTAL,LV,2019-01-01,2.3,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,T,Y55-64,TOTAL,ME,2019-01-01,10.5,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,T,Y55-64,TOTAL,MK,2019-01-01,9.5,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,T,Y55-64,TOTAL,MT,2019-01-01,8.0,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,T,Y55-64,TOTAL,NL,2019-01-01,7.1,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,T,Y55-64,TOTAL,NO,2019-01-01,2.1,u,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,T,Y55-64,TOTAL,PL,2019-01-01,13.3,b,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,T,Y55-64,TOTAL,PT,2019-01-01,10.2,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,T,Y55-64,TOTAL,RO,2019-01-01,0.9,u,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,T,Y55-64,TOTAL,RS,2019-01-01,14.6,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,T,Y55-64,TOTAL,SE,2019-01-01,6.9,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,T,Y55-64,TOTAL,SI,2019-01-01,5.5,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,T,Y55-64,TOTAL,SK,2019-01-01,7.5,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,T,Y55-64,TOTAL,TR,2019-01-01,14.3,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,T,Y55-64,TOTAL,UK,2019-01-01,4.4,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,T,Y55-74,TOTAL,AT,2019-01-01,3.4,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,T,Y55-74,TOTAL,BE,2019-01-01,5.0,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,T,Y55-74,TOTAL,BG,2019-01-01,4.2,b,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,T,Y55-74,TOTAL,CH,2019-01-01,5.0,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,T,Y55-74,TOTAL,CY,2019-01-01,9.0,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,T,Y55-74,TOTAL,CZ,2019-01-01,8.4,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,T,Y55-74,TOTAL,DE,2019-01-01,3.4,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,T,Y55-74,TOTAL,DK,2019-01-01,5.2,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,T,Y55-74,TOTAL,EA21,2019-01-01,7.0,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,T,Y55-74,TOTAL,EE,2019-01-01,2.3,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,T,Y55-74,TOTAL,EL,2019-01-01,8.4,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,T,Y55-74,TOTAL,ES,2019-01-01,13.1,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,T,Y55-74,TOTAL,EU27_2020,2019-01-01,7.5,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,T,Y55-74,TOTAL,FI,2019-01-01,9.8,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,T,Y55-74,TOTAL,FR,2019-01-01,9.8,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,T,Y55-74,TOTAL,HR,2019-01-01,11.0,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,T,Y55-74,TOTAL,HU,2019-01-01,7.5,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,T,Y55-74,TOTAL,IE,2019-01-01,7.1,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,T,Y55-74,TOTAL,IS,2019-01-01,2.6,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,T,Y55-74,TOTAL,IT,2019-01-01,7.3,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,T,Y55-74,TOTAL,LT,2019-01-01,1.1,u,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,T,Y55-74,TOTAL,LU,2019-01-01,6.0,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,T,Y55-74,TOTAL,LV,2019-01-01,2.4,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,T,Y55-74,TOTAL,ME,2019-01-01,11.3,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,T,Y55-74,TOTAL,MK,2019-01-01,9.6,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,T,Y55-74,TOTAL,MT,2019-01-01,8.8,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,T,Y55-74,TOTAL,NL,2019-01-01,8.9,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,T,Y55-74,TOTAL,NO,2019-01-01,3.1,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,T,Y55-74,TOTAL,PL,2019-01-01,15.1,b,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,T,Y55-74,TOTAL,PT,2019-01-01,10.9,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,T,Y55-74,TOTAL,RO,2019-01-01,0.9,u,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,T,Y55-74,TOTAL,RS,2019-01-01,16.1,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,T,Y55-74,TOTAL,SE,2019-01-01,12.5,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,T,Y55-74,TOTAL,SI,2019-01-01,6.9,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,T,Y55-74,TOTAL,SK,2019-01-01,9.8,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,T,Y55-74,TOTAL,TR,2019-01-01,14.6,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,T,Y55-74,TOTAL,UK,2019-01-01,5.0,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-24,TOTAL,AT,2020-01-01,29.6,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-24,TOTAL,BE,2020-01-01,55.9,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-24,TOTAL,BG,2020-01-01,,u,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-24,TOTAL,CH,2020-01-01,48.1,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-24,TOTAL,CY,2020-01-01,32.3,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-24,TOTAL,CZ,2020-01-01,30.0,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-24,TOTAL,DE,2020-01-01,43.0,b,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-24,TOTAL,DK,2020-01-01,34.7,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-24,TOTAL,EA21,2020-01-01,48.6,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-24,TOTAL,EE,2020-01-01,12.8,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-24,TOTAL,EL,2020-01-01,22.0,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-24,TOTAL,ES,2020-01-01,69.2,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-24,TOTAL,EU27_2020,2020-01-01,47.4,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-24,TOTAL,FI,2020-01-01,43.9,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-24,TOTAL,FR,2020-01-01,55.9,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-24,TOTAL,HR,2020-01-01,51.7,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-24,TOTAL,HU,2020-01-01,12.6,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-24,TOTAL,IE,2020-01-01,36.4,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-24,TOTAL,IS,2020-01-01,23.7,b,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-24,TOTAL,IT,2020-01-01,63.4,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-24,TOTAL,LT,2020-01-01,8.5,u,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-24,TOTAL,LU,2020-01-01,37.4,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-24,TOTAL,LV,2020-01-01,,u,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-24,TOTAL,ME,2020-01-01,69.7,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-24,TOTAL,MK,2020-01-01,33.6,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-24,TOTAL,MT,2020-01-01,24.0,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-24,TOTAL,NL,2020-01-01,50.5,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-24,TOTAL,NO,2020-01-01,28.2,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-24,TOTAL,PL,2020-01-01,58.8,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-24,TOTAL,PT,2020-01-01,61.2,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-24,TOTAL,RO,2020-01-01,,u,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-24,TOTAL,RS,2020-01-01,56.3,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-24,TOTAL,SE,2020-01-01,57.5,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-24,TOTAL,SI,2020-01-01,67.2,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-24,TOTAL,SK,2020-01-01,27.6,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-24,TOTAL,TR,2020-01-01,20.5,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-29,TOTAL,AT,2020-01-01,20.9,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-29,TOTAL,BE,2020-01-01,32.5,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-29,TOTAL,BG,2020-01-01,5.2,u,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-29,TOTAL,CH,2020-01-01,33.6,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-29,TOTAL,CY,2020-01-01,28.9,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-29,TOTAL,CZ,2020-01-01,17.2,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-29,TOTAL,DE,2020-01-01,32.0,b,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-29,TOTAL,DK,2020-01-01,30.5,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-29,TOTAL,EA21,2020-01-01,36.4,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-29,TOTAL,EE,2020-01-01,7.5,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-29,TOTAL,EL,2020-01-01,17.9,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-29,TOTAL,ES,2020-01-01,54.4,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-29,TOTAL,EU27_2020,2020-01-01,35.0,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-29,TOTAL,FI,2020-01-01,36.7,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-29,TOTAL,FR,2020-01-01,39.2,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-29,TOTAL,HR,2020-01-01,36.3,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-29,TOTAL,HU,2020-01-01,9.5,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-29,TOTAL,IE,2020-01-01,24.5,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-29,TOTAL,IS,2020-01-01,20.6,b,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-29,TOTAL,IT,2020-01-01,47.8,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-29,TOTAL,LT,2020-01-01,4.0,u,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-29,TOTAL,LU,2020-01-01,20.0,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-29,TOTAL,LV,2020-01-01,3.3,u,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-29,TOTAL,ME,2020-01-01,56.8,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-29,TOTAL,MK,2020-01-01,27.2,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-29,TOTAL,MT,2020-01-01,12.7,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-29,TOTAL,NL,2020-01-01,40.3,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-29,TOTAL,NO,2020-01-01,21.7,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-29,TOTAL,PL,2020-01-01,41.7,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-29,TOTAL,PT,2020-01-01,45.3,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-29,TOTAL,RO,2020-01-01,2.5,u,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-29,TOTAL,RS,2020-01-01,45.1,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-29,TOTAL,SE,2020-01-01,41.7,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-29,TOTAL,SI,2020-01-01,41.3,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-29,TOTAL,SK,2020-01-01,15.9,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-29,TOTAL,TR,2020-01-01,13.0,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-64,TOTAL,AT,2020-01-01,8.1,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-64,TOTAL,BE,2020-01-01,10.7,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-64,TOTAL,BG,2020-01-01,3.0,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-64,TOTAL,CH,2020-01-01,12.7,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-64,TOTAL,CY,2020-01-01,18.0,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-64,TOTAL,CZ,2020-01-01,8.2,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-64,TOTAL,DE,2020-01-01,10.8,b,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-64,TOTAL,DK,2020-01-01,12.5,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-64,TOTAL,EA21,2020-01-01,14.6,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-64,TOTAL,EE,2020-01-01,2.9,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-64,TOTAL,EL,2020-01-01,11.7,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-64,TOTAL,ES,2020-01-01,25.7,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-64,TOTAL,EU27_2020,2020-01-01,14.2,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-64,TOTAL,FI,2020-01-01,17.1,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-64,TOTAL,FR,2020-01-01,15.9,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-64,TOTAL,HR,2020-01-01,16.0,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-64,TOTAL,HU,2020-01-01,6.5,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-64,TOTAL,IE,2020-01-01,9.5,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-64,TOTAL,IS,2020-01-01,9.7,b,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-64,TOTAL,IT,2020-01-01,15.5,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-64,TOTAL,LT,2020-01-01,1.1,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-64,TOTAL,LU,2020-01-01,8.3,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-64,TOTAL,LV,2020-01-01,2.6,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-64,TOTAL,ME,2020-01-01,27.5,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-64,TOTAL,MK,2020-01-01,15.2,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-64,TOTAL,MT,2020-01-01,10.5,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-64,TOTAL,NL,2020-01-01,19.0,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-64,TOTAL,NO,2020-01-01,9.1,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-64,TOTAL,PL,2020-01-01,19.6,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-64,TOTAL,PT,2020-01-01,18.2,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-64,TOTAL,RO,2020-01-01,0.8,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-64,TOTAL,RS,2020-01-01,20.5,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-64,TOTAL,SE,2020-01-01,16.5,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-64,TOTAL,SI,2020-01-01,12.2,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-64,TOTAL,SK,2020-01-01,7.3,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-64,TOTAL,TR,2020-01-01,8.9,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-74,TOTAL,AT,2020-01-01,8.1,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-74,TOTAL,BE,2020-01-01,10.8,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-74,TOTAL,BG,2020-01-01,3.2,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-74,TOTAL,CH,2020-01-01,12.7,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-74,TOTAL,CY,2020-01-01,18.0,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-74,TOTAL,CZ,2020-01-01,8.7,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-74,TOTAL,DE,2020-01-01,10.8,b,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-74,TOTAL,DK,2020-01-01,12.5,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-74,TOTAL,EA21,2020-01-01,14.6,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-74,TOTAL,EE,2020-01-01,3.0,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-74,TOTAL,EL,2020-01-01,11.6,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-74,TOTAL,ES,2020-01-01,25.7,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-74,TOTAL,EU27_2020,2020-01-01,14.2,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-74,TOTAL,FI,2020-01-01,17.3,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-74,TOTAL,FR,2020-01-01,16.0,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-74,TOTAL,HR,2020-01-01,16.2,,
ESTAT:LFSA_ETPGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-74,TOTAL,HU,2020-01-01,6.5,,
