DATAFLOW,LAST UPDATE,freq,nace_r2,sizeclas,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,C,TOTAL,AVG_A,CY,2024-01-01,2.8,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,C,TOTAL,AVG_A,CZ,2024-01-01,3.4,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,C,TOTAL,AVG_A,DE,2024-01-01,2.0,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,C,TOTAL,AVG_A,DK,2024-01-01,2.1,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,C,TOTAL,AVG_A,EA20,2024-01-01,1.9,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,C,TOTAL,AVG_A,EA21,2024-01-01,1.8,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,C,TOTAL,AVG_A,EE,2024-01-01,1.0,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,C,TOTAL,AVG_A,EL,2024-01-01,1.8,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,C,TOTAL,AVG_A,ES,2024-01-01,0.4,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,C,TOTAL,AVG_A,EU27_2020,2024-01-01,1.8,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,C,TOTAL,AVG_A,FI,2024-01-01,1.0,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,C,TOTAL,AVG_A,FR,2024-01-01,2.1,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,C,TOTAL,AVG_A,HR,2024-01-01,1.3,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,C,TOTAL,AVG_A,HU,2024-01-01,1.8,p,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,C,TOTAL,AVG_A,IE,2024-01-01,1.0,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,C,TOTAL,AVG_A,IT,2024-01-01,1.7,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,C,TOTAL,AVG_A,LT,2024-01-01,1.9,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,C,TOTAL,AVG_A,LU,2024-01-01,1.0,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,C,TOTAL,AVG_A,LV,2024-01-01,2.5,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,C,TOTAL,AVG_A,MK,2024-01-01,2.1,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,C,TOTAL,AVG_A,MT,2024-01-01,2.4,p,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,C,TOTAL,AVG_A,NL,2024-01-01,4.4,p,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,C,TOTAL,AVG_A,NO,2024-01-01,2.3,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,C,TOTAL,AVG_A,PL,2024-01-01,0.8,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,C,TOTAL,AVG_A,PT,2024-01-01,1.0,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,C,TOTAL,AVG_A,RO,2024-01-01,0.7,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,C,TOTAL,AVG_A,SE,2024-01-01,2.0,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,C,TOTAL,AVG_A,SI,2024-01-01,1.9,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,C,TOTAL,AVG_A,SK,2024-01-01,0.8,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,C,TOTAL,AVG_A,TR,2024-01-01,1.7,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,D,GE10,AVG_3Y,BE,2024-01-01,4.3,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,D,GE10,AVG_3Y,BG,2024-01-01,1.0,p,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,D,GE10,AVG_3Y,CY,2024-01-01,1.6,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,D,GE10,AVG_3Y,CZ,2024-01-01,0.3,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,D,GE10,AVG_3Y,DE,2024-01-01,2.2,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,D,GE10,AVG_3Y,DK,2024-01-01,4.0,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,D,GE10,AVG_3Y,EE,2024-01-01,2.2,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,D,GE10,AVG_3Y,EL,2024-01-01,0.8,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,D,GE10,AVG_3Y,ES,2024-01-01,0.4,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,D,GE10,AVG_3Y,FI,2024-01-01,,,C
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,D,GE10,AVG_3Y,FR,2024-01-01,0.6,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,D,GE10,AVG_3Y,HR,2024-01-01,0.2,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,D,GE10,AVG_3Y,HU,2024-01-01,2.0,p,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,D,GE10,AVG_3Y,IE,2024-01-01,0.2,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,D,GE10,AVG_3Y,IT,2024-01-01,1.0,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,D,GE10,AVG_3Y,LT,2024-01-01,2.0,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,D,GE10,AVG_3Y,LU,2024-01-01,1.2,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,D,GE10,AVG_3Y,LV,2024-01-01,2.6,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,D,GE10,AVG_3Y,MT,2024-01-01,0.5,p,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,D,GE10,AVG_3Y,NO,2024-01-01,2.4,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,D,GE10,AVG_3Y,PL,2024-01-01,0.7,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,D,GE10,AVG_3Y,PT,2024-01-01,,,C
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,D,GE10,AVG_3Y,RO,2024-01-01,1.4,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,D,GE10,AVG_3Y,SE,2024-01-01,5.5,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,D,GE10,AVG_3Y,SI,2024-01-01,0.8,u,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,D,GE10,AVG_3Y,SK,2024-01-01,4.0,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,D,GE10,AVG_3Y,TR,2024-01-01,0.6,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,D,GE10,AVG_A,BE,2024-01-01,5.1,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,D,GE10,AVG_A,BG,2024-01-01,1.0,p,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,D,GE10,AVG_A,CY,2024-01-01,2.7,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,D,GE10,AVG_A,CZ,2024-01-01,0.2,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,D,GE10,AVG_A,DE,2024-01-01,2.5,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,D,GE10,AVG_A,DK,2024-01-01,3.5,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,D,GE10,AVG_A,EE,2024-01-01,2.6,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,D,GE10,AVG_A,EL,2024-01-01,0.9,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,D,GE10,AVG_A,ES,2024-01-01,0.4,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,D,GE10,AVG_A,FI,2024-01-01,,,C
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,D,GE10,AVG_A,FR,2024-01-01,0.5,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,D,GE10,AVG_A,HR,2024-01-01,0.3,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,D,GE10,AVG_A,HU,2024-01-01,2.0,p,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,D,GE10,AVG_A,IE,2024-01-01,0.5,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,D,GE10,AVG_A,IT,2024-01-01,1.1,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,D,GE10,AVG_A,LT,2024-01-01,1.7,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,D,GE10,AVG_A,LU,2024-01-01,1.2,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,D,GE10,AVG_A,LV,2024-01-01,2.8,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,D,GE10,AVG_A,MT,2024-01-01,0.6,p,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,D,GE10,AVG_A,NO,2024-01-01,2.2,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,D,GE10,AVG_A,PL,2024-01-01,0.6,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,D,GE10,AVG_A,PT,2024-01-01,,,C
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,D,GE10,AVG_A,RO,2024-01-01,1.6,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,D,GE10,AVG_A,SE,2024-01-01,3.6,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,D,GE10,AVG_A,SI,2024-01-01,0.7,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,D,GE10,AVG_A,SK,2024-01-01,4.1,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,D,GE10,AVG_A,TR,2024-01-01,0.5,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,D,TOTAL,AVG_3Y,AT,2024-01-01,2.8,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,D,TOTAL,AVG_3Y,BE,2024-01-01,4.3,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,D,TOTAL,AVG_3Y,BG,2024-01-01,0.9,p,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,D,TOTAL,AVG_3Y,CH,2024-01-01,3.3,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,D,TOTAL,AVG_3Y,CY,2024-01-01,1.5,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,D,TOTAL,AVG_3Y,CZ,2024-01-01,0.4,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,D,TOTAL,AVG_3Y,DE,2024-01-01,2.4,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,D,TOTAL,AVG_3Y,DK,2024-01-01,3.9,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,D,TOTAL,AVG_3Y,EA20,2024-01-01,1.9,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,D,TOTAL,AVG_3Y,EA21,2024-01-01,1.8,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,D,TOTAL,AVG_3Y,EE,2024-01-01,2.1,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,D,TOTAL,AVG_3Y,EL,2024-01-01,0.8,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,D,TOTAL,AVG_3Y,ES,2024-01-01,0.4,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,D,TOTAL,AVG_3Y,EU27_2020,2024-01-01,1.8,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,D,TOTAL,AVG_3Y,FI,2024-01-01,,,C
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,D,TOTAL,AVG_3Y,FR,2024-01-01,0.7,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,D,TOTAL,AVG_3Y,HR,2024-01-01,0.2,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,D,TOTAL,AVG_3Y,HU,2024-01-01,2.0,p,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,D,TOTAL,AVG_3Y,IE,2024-01-01,0.2,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,D,TOTAL,AVG_3Y,IT,2024-01-01,1.2,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,D,TOTAL,AVG_3Y,LT,2024-01-01,1.9,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,D,TOTAL,AVG_3Y,LU,2024-01-01,1.2,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,D,TOTAL,AVG_3Y,LV,2024-01-01,2.4,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,D,TOTAL,AVG_3Y,MK,2024-01-01,0.4,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,D,TOTAL,AVG_3Y,MT,2024-01-01,0.5,p,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,D,TOTAL,AVG_3Y,NL,2024-01-01,6.0,p,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,D,TOTAL,AVG_3Y,NO,2024-01-01,2.6,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,D,TOTAL,AVG_3Y,PL,2024-01-01,0.7,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,D,TOTAL,AVG_3Y,PT,2024-01-01,,,C
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,D,TOTAL,AVG_3Y,RO,2024-01-01,1.4,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,D,TOTAL,AVG_3Y,SE,2024-01-01,5.3,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,D,TOTAL,AVG_3Y,SI,2024-01-01,1.0,u,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,D,TOTAL,AVG_3Y,SK,2024-01-01,3.7,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,D,TOTAL,AVG_3Y,TR,2024-01-01,0.6,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,D,TOTAL,AVG_A,AT,2024-01-01,2.7,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,D,TOTAL,AVG_A,BE,2024-01-01,5.1,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,D,TOTAL,AVG_A,BG,2024-01-01,0.9,p,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,D,TOTAL,AVG_A,CH,2024-01-01,3.3,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,D,TOTAL,AVG_A,CY,2024-01-01,2.5,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,D,TOTAL,AVG_A,CZ,2024-01-01,0.3,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,D,TOTAL,AVG_A,DE,2024-01-01,2.5,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,D,TOTAL,AVG_A,DK,2024-01-01,3.6,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,D,TOTAL,AVG_A,EA20,2024-01-01,1.9,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,D,TOTAL,AVG_A,EA21,2024-01-01,1.8,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,D,TOTAL,AVG_A,EE,2024-01-01,2.5,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,D,TOTAL,AVG_A,EL,2024-01-01,0.9,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,D,TOTAL,AVG_A,ES,2024-01-01,0.4,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,D,TOTAL,AVG_A,EU27_2020,2024-01-01,1.7,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,D,TOTAL,AVG_A,FI,2024-01-01,,,C
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,D,TOTAL,AVG_A,FR,2024-01-01,0.6,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,D,TOTAL,AVG_A,HR,2024-01-01,0.3,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,D,TOTAL,AVG_A,HU,2024-01-01,2.0,p,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,D,TOTAL,AVG_A,IE,2024-01-01,0.5,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,D,TOTAL,AVG_A,IT,2024-01-01,1.2,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,D,TOTAL,AVG_A,LT,2024-01-01,1.5,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,D,TOTAL,AVG_A,LU,2024-01-01,1.1,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,D,TOTAL,AVG_A,LV,2024-01-01,2.6,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,D,TOTAL,AVG_A,MK,2024-01-01,0.4,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,D,TOTAL,AVG_A,MT,2024-01-01,0.6,p,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,D,TOTAL,AVG_A,NL,2024-01-01,5.4,p,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,D,TOTAL,AVG_A,NO,2024-01-01,2.5,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,D,TOTAL,AVG_A,PL,2024-01-01,0.6,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,D,TOTAL,AVG_A,PT,2024-01-01,,,C
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,D,TOTAL,AVG_A,RO,2024-01-01,1.6,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,D,TOTAL,AVG_A,SE,2024-01-01,3.8,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,D,TOTAL,AVG_A,SI,2024-01-01,0.8,u,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,D,TOTAL,AVG_A,SK,2024-01-01,3.6,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,D,TOTAL,AVG_A,TR,2024-01-01,0.5,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,E,GE10,AVG_3Y,BE,2024-01-01,3.2,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,E,GE10,AVG_3Y,BG,2024-01-01,0.8,p,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,E,GE10,AVG_3Y,CY,2024-01-01,2.3,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,E,GE10,AVG_3Y,CZ,2024-01-01,2.2,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,E,GE10,AVG_3Y,DE,2024-01-01,2.5,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,E,GE10,AVG_3Y,DK,2024-01-01,2.0,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,E,GE10,AVG_3Y,EE,2024-01-01,1.6,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,E,GE10,AVG_3Y,EL,2024-01-01,3.2,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,E,GE10,AVG_3Y,ES,2024-01-01,0.6,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,E,GE10,AVG_3Y,FI,2024-01-01,,,C
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,E,GE10,AVG_3Y,FR,2024-01-01,1.6,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,E,GE10,AVG_3Y,HR,2024-01-01,1.4,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,E,GE10,AVG_3Y,HU,2024-01-01,2.1,p,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,E,GE10,AVG_3Y,IE,2024-01-01,1.1,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,E,GE10,AVG_3Y,IT,2024-01-01,1.3,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,E,GE10,AVG_3Y,LT,2024-01-01,2.1,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,E,GE10,AVG_3Y,LU,2024-01-01,0.6,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,E,GE10,AVG_3Y,LV,2024-01-01,2.2,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,E,GE10,AVG_3Y,MT,2024-01-01,2.5,p,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,E,GE10,AVG_3Y,NO,2024-01-01,2.7,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,E,GE10,AVG_3Y,PL,2024-01-01,0.5,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,E,GE10,AVG_3Y,PT,2024-01-01,,,C
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,E,GE10,AVG_3Y,RO,2024-01-01,1.4,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,E,GE10,AVG_3Y,SE,2024-01-01,2.2,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,E,GE10,AVG_3Y,SI,2024-01-01,1.1,u,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,E,GE10,AVG_3Y,SK,2024-01-01,1.0,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,E,GE10,AVG_3Y,TR,2024-01-01,0.8,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,E,GE10,AVG_A,BE,2024-01-01,3.4,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,E,GE10,AVG_A,BG,2024-01-01,0.9,p,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,E,GE10,AVG_A,CY,2024-01-01,1.9,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,E,GE10,AVG_A,CZ,2024-01-01,2.3,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,E,GE10,AVG_A,DE,2024-01-01,2.3,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,E,GE10,AVG_A,DK,2024-01-01,1.7,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,E,GE10,AVG_A,EE,2024-01-01,1.0,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,E,GE10,AVG_A,EL,2024-01-01,4.0,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,E,GE10,AVG_A,ES,2024-01-01,0.7,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,E,GE10,AVG_A,FI,2024-01-01,,,C
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,E,GE10,AVG_A,FR,2024-01-01,1.4,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,E,GE10,AVG_A,HR,2024-01-01,1.6,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,E,GE10,AVG_A,HU,2024-01-01,2.0,p,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,E,GE10,AVG_A,IE,2024-01-01,1.1,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,E,GE10,AVG_A,IT,2024-01-01,1.1,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,E,GE10,AVG_A,LT,2024-01-01,2.4,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,E,GE10,AVG_A,LU,2024-01-01,0.5,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,E,GE10,AVG_A,LV,2024-01-01,1.8,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,E,GE10,AVG_A,MT,2024-01-01,3.6,p,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,E,GE10,AVG_A,NO,2024-01-01,3.0,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,E,GE10,AVG_A,PL,2024-01-01,0.5,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,E,GE10,AVG_A,PT,2024-01-01,,,C
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,E,GE10,AVG_A,RO,2024-01-01,1.3,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,E,GE10,AVG_A,SE,2024-01-01,1.8,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,E,GE10,AVG_A,SI,2024-01-01,1.1,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,E,GE10,AVG_A,SK,2024-01-01,1.2,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,E,GE10,AVG_A,TR,2024-01-01,0.7,,
ESTAT:JVS_A_RATE_R2(1.0),20/03/26 23:00:00,A,E,TOTAL,AVG_3Y,AT,2024-01-01,3.7,,
