DATAFLOW,LAST UPDATE,freq,unit,sex,age,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y55-64,CZ,2024-01-01,19.0,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y55-64,DE,2024-01-01,5.4,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y55-64,DK,2024-01-01,5.5,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y55-64,EA21,2024-01-01,16.4,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y55-64,EE,2024-01-01,,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y55-64,EL,2024-01-01,29.4,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y55-64,ES,2024-01-01,47.4,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y55-64,EU27_2020,2024-01-01,16.0,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y55-64,FI,2024-01-01,22.2,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y55-64,FR,2024-01-01,23.2,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y55-64,HR,2024-01-01,18.1,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y55-64,HU,2024-01-01,18.4,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y55-64,IE,2024-01-01,,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y55-64,IS,2024-01-01,9.8,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y55-64,IT,2024-01-01,45.3,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y55-64,LT,2024-01-01,25.1,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y55-64,LU,2024-01-01,,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y55-64,LV,2024-01-01,,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y55-64,MK,2024-01-01,21.6,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y55-64,MT,2024-01-01,,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y55-64,NL,2024-01-01,2.1,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y55-64,NO,2024-01-01,8.7,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y55-64,PL,2024-01-01,,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y55-64,PT,2024-01-01,34.1,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y55-64,RO,2024-01-01,39.9,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y55-64,RS,2024-01-01,11.5,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y55-64,SE,2024-01-01,14.7,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y55-64,SI,2024-01-01,,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y55-64,SK,2024-01-01,,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y55-64,TR,2024-01-01,4.0,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y55-74,AT,2024-01-01,6.8,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y55-74,BA,2024-01-01,22.5,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y55-74,BE,2024-01-01,15.3,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y55-74,BG,2024-01-01,,bu,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y55-74,CH,2024-01-01,5.8,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y55-74,CY,2024-01-01,28.6,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y55-74,CZ,2024-01-01,17.1,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y55-74,DE,2024-01-01,4.7,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y55-74,DK,2024-01-01,5.4,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y55-74,EA21,2024-01-01,14.9,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y55-74,EE,2024-01-01,16.7,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y55-74,EL,2024-01-01,26.5,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y55-74,ES,2024-01-01,45.7,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y55-74,EU27_2020,2024-01-01,14.3,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y55-74,FI,2024-01-01,17.0,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y55-74,FR,2024-01-01,20.5,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y55-74,HR,2024-01-01,10.7,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y55-74,HU,2024-01-01,12.4,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y55-74,IE,2024-01-01,,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y55-74,IS,2024-01-01,8.1,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y55-74,IT,2024-01-01,43.9,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y55-74,LT,2024-01-01,16.2,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y55-74,LU,2024-01-01,,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y55-74,LV,2024-01-01,,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y55-74,MK,2024-01-01,16.7,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y55-74,MT,2024-01-01,,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y55-74,NL,2024-01-01,2.1,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y55-74,NO,2024-01-01,6.4,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y55-74,PL,2024-01-01,,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y55-74,PT,2024-01-01,27.6,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y55-74,RO,2024-01-01,29.2,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y55-74,RS,2024-01-01,6.8,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y55-74,SE,2024-01-01,11.7,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y55-74,SI,2024-01-01,,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y55-74,SK,2024-01-01,,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y55-74,TR,2024-01-01,3.5,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE15,AT,2024-01-01,5.9,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE15,BA,2024-01-01,37.3,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE15,BE,2024-01-01,17.5,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE15,BG,2024-01-01,32.2,bu,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE15,CH,2024-01-01,5.6,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE15,CY,2024-01-01,37.7,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE15,CZ,2024-01-01,17.8,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE15,DE,2024-01-01,4.2,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE15,DK,2024-01-01,6.0,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE15,EA21,2024-01-01,16.6,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE15,EE,2024-01-01,17.7,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE15,EL,2024-01-01,37.9,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE15,ES,2024-01-01,45.6,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE15,EU27_2020,2024-01-01,16.3,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE15,FI,2024-01-01,23.3,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE15,FR,2024-01-01,20.9,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE15,HR,2024-01-01,19.3,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE15,HU,2024-01-01,17.4,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE15,IE,2024-01-01,5.6,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE15,IS,2024-01-01,10.4,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE15,IT,2024-01-01,46.1,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE15,LT,2024-01-01,17.6,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE15,LU,2024-01-01,9.8,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE15,LV,2024-01-01,23.6,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE15,MK,2024-01-01,32.0,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE15,MT,2024-01-01,,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE15,NL,2024-01-01,1.8,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE15,NO,2024-01-01,11.5,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE15,PL,2024-01-01,8.2,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE15,PT,2024-01-01,32.9,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE15,RO,2024-01-01,36.9,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE15,RS,2024-01-01,12.7,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE15,SE,2024-01-01,18.7,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE15,SI,2024-01-01,5.7,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE15,SK,2024-01-01,12.1,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE15,TR,2024-01-01,7.8,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE25,AT,2024-01-01,5.8,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE25,BA,2024-01-01,36.4,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE25,BE,2024-01-01,17.5,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE25,BG,2024-01-01,37.0,bu,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE25,CH,2024-01-01,5.5,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE25,CY,2024-01-01,40.1,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE25,CZ,2024-01-01,18.3,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE25,DE,2024-01-01,4.3,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE25,DK,2024-01-01,5.6,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE25,EA21,2024-01-01,16.8,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE25,EE,2024-01-01,18.9,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE25,EL,2024-01-01,38.3,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE25,ES,2024-01-01,47.0,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE25,EU27_2020,2024-01-01,16.5,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE25,FI,2024-01-01,24.8,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE25,FR,2024-01-01,20.4,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE25,HR,2024-01-01,20.0,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE25,HU,2024-01-01,17.2,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE25,IE,2024-01-01,5.6,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE25,IS,2024-01-01,10.9,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE25,IT,2024-01-01,45.3,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE25,LT,2024-01-01,19.1,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE25,LU,2024-01-01,9.8,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE25,LV,2024-01-01,26.2,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE25,MK,2024-01-01,33.4,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE25,MT,2024-01-01,,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE25,NL,2024-01-01,1.8,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE25,NO,2024-01-01,14.5,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE25,PL,2024-01-01,8.5,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE25,PT,2024-01-01,33.6,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE25,RO,2024-01-01,37.2,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE25,RS,2024-01-01,13.3,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE25,SE,2024-01-01,17.2,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE25,SI,2024-01-01,6.2,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE25,SK,2024-01-01,11.1,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE25,TR,2024-01-01,8.1,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE50,AT,2024-01-01,7.6,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE50,BA,2024-01-01,27.6,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE50,BE,2024-01-01,15.4,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE50,BG,2024-01-01,,bu,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE50,CH,2024-01-01,5.6,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE50,CY,2024-01-01,35.3,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE50,CZ,2024-01-01,19.5,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE50,DE,2024-01-01,4.7,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE50,DK,2024-01-01,5.5,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE50,EA21,2024-01-01,16.1,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE50,EE,2024-01-01,18.7,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE50,EL,2024-01-01,32.0,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE50,ES,2024-01-01,48.6,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE50,EU27_2020,2024-01-01,15.7,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE50,FI,2024-01-01,20.2,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE50,FR,2024-01-01,21.6,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE50,HR,2024-01-01,12.3,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE50,HU,2024-01-01,14.0,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE50,IE,2024-01-01,5.6,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE50,IS,2024-01-01,11.6,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE50,IT,2024-01-01,43.9,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE50,LT,2024-01-01,20.8,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE50,LU,2024-01-01,,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE50,LV,2024-01-01,26.6,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE50,MK,2024-01-01,18.7,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE50,MT,2024-01-01,,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE50,NL,2024-01-01,1.9,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE50,NO,2024-01-01,7.9,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE50,PL,2024-01-01,5.3,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE50,PT,2024-01-01,29.2,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE50,RO,2024-01-01,33.6,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE50,RS,2024-01-01,8.6,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE50,SE,2024-01-01,14.0,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE50,SI,2024-01-01,,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE50,SK,2024-01-01,,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE50,TR,2024-01-01,4.8,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE65,AT,2024-01-01,,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE65,BA,2024-01-01,,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE65,BE,2024-01-01,15.7,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE65,BG,2024-01-01,,bu,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE65,CH,2024-01-01,,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE65,CY,2024-01-01,,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE65,CZ,2024-01-01,16.1,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE65,DE,2024-01-01,,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE65,DK,2024-01-01,,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE65,EA21,2024-01-01,6.8,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE65,EE,2024-01-01,19.4,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE65,EL,2024-01-01,,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE65,ES,2024-01-01,29.3,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE65,EU27_2020,2024-01-01,6.4,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE65,FI,2024-01-01,,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE65,FR,2024-01-01,,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE65,HR,2024-01-01,,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE65,HU,2024-01-01,,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE65,IE,2024-01-01,,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE65,IS,2024-01-01,,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE65,IT,2024-01-01,33.4,,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE65,LT,2024-01-01,10.3,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE65,LU,2024-01-01,,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE65,LV,2024-01-01,,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE65,MK,2024-01-01,,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE65,MT,2024-01-01,,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE65,NL,2024-01-01,2.0,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE65,NO,2024-01-01,,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE65,PL,2024-01-01,,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE65,PT,2024-01-01,,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE65,RO,2024-01-01,,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE65,RS,2024-01-01,,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE65,SE,2024-01-01,5.7,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE65,SI,2024-01-01,,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE65,SK,2024-01-01,,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE65,TR,2024-01-01,1.9,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE75,AT,2024-01-01,,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE75,BE,2024-01-01,,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE75,BG,2024-01-01,,bu,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE75,CH,2024-01-01,,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE75,CY,2024-01-01,,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE75,CZ,2024-01-01,25.3,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE75,DE,2024-01-01,,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE75,DK,2024-01-01,,u,
ESTAT:LFSA_EPPGAI(1.0),17/04/26 11:00:00,A,PC,F,Y_GE75,EA21,2024-01-01,,u,
