DATAFLOW,LAST UPDATE,freq,frequenc,age,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1W,Y55-64,PC,ES,2007-01-01,25.7,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1W,Y55-64,PC,FI,2007-01-01,4.0,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1W,Y55-64,PC,HR,2007-01-01,32.7,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1W,Y55-64,PC,HU,2007-01-01,24.3,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1W,Y55-64,PC,LT,2007-01-01,28.2,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1W,Y55-64,PC,LV,2007-01-01,26.6,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1W,Y55-64,PC,MT,2007-01-01,31.7,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1W,Y55-64,PC,PL,2007-01-01,38.9,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1W,Y55-64,PC,PT,2007-01-01,30.4,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1W,Y55-64,PC,RO,2007-01-01,33.5,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1W,Y55-64,PC,SI,2007-01-01,18.2,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1W,Y55-64,PC,SK,2007-01-01,26.1,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,GE1W,Y55-64,PC,TR,2007-01-01,16.6,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y25-34,PC,AT,2007-01-01,2.4,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y25-34,PC,BE,2007-01-01,10.8,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y25-34,PC,BG,2007-01-01,3.0,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y25-34,PC,CY,2007-01-01,5.9,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y25-34,PC,CZ,2007-01-01,2.4,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y25-34,PC,EE,2007-01-01,,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y25-34,PC,EL,2007-01-01,9.7,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y25-34,PC,ES,2007-01-01,4.0,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y25-34,PC,FI,2007-01-01,,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y25-34,PC,HR,2007-01-01,,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y25-34,PC,HU,2007-01-01,1.5,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y25-34,PC,LT,2007-01-01,,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y25-34,PC,LV,2007-01-01,,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y25-34,PC,MT,2007-01-01,4.7,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y25-34,PC,PL,2007-01-01,2.9,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y25-34,PC,PT,2007-01-01,5.0,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y25-34,PC,RO,2007-01-01,10.0,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y25-34,PC,SI,2007-01-01,,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y25-34,PC,SK,2007-01-01,1.4,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y25-34,PC,TR,2007-01-01,5.7,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y25-44,PC,AT,2007-01-01,1.9,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y25-44,PC,BE,2007-01-01,9.3,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y25-44,PC,BG,2007-01-01,2.8,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y25-44,PC,CY,2007-01-01,5.1,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y25-44,PC,CZ,2007-01-01,1.9,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y25-44,PC,EE,2007-01-01,,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y25-44,PC,EL,2007-01-01,10.2,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y25-44,PC,ES,2007-01-01,3.6,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y25-44,PC,FI,2007-01-01,,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y25-44,PC,HR,2007-01-01,2.7,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y25-44,PC,HU,2007-01-01,2.2,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y25-44,PC,LT,2007-01-01,1.4,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y25-44,PC,LV,2007-01-01,2.4,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y25-44,PC,MT,2007-01-01,4.3,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y25-44,PC,PL,2007-01-01,2.8,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y25-44,PC,PT,2007-01-01,5.5,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y25-44,PC,RO,2007-01-01,10.1,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y25-44,PC,SI,2007-01-01,1.5,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y25-44,PC,SK,2007-01-01,1.2,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y25-44,PC,TR,2007-01-01,5.8,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y25-64,PC,AT,2007-01-01,1.5,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y25-64,PC,BE,2007-01-01,7.4,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y25-64,PC,BG,2007-01-01,2.9,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y25-64,PC,CY,2007-01-01,4.4,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y25-64,PC,CZ,2007-01-01,1.7,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y25-64,PC,EE,2007-01-01,1.1,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y25-64,PC,EL,2007-01-01,10.0,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y25-64,PC,ES,2007-01-01,3.6,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y25-64,PC,FI,2007-01-01,0.7,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y25-64,PC,HR,2007-01-01,3.0,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y25-64,PC,HU,2007-01-01,2.4,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y25-64,PC,LT,2007-01-01,1.4,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y25-64,PC,LV,2007-01-01,2.3,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y25-64,PC,MT,2007-01-01,4.0,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y25-64,PC,PL,2007-01-01,2.8,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y25-64,PC,PT,2007-01-01,5.7,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y25-64,PC,RO,2007-01-01,11.7,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y25-64,PC,SI,2007-01-01,1.4,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y25-64,PC,SK,2007-01-01,1.1,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y25-64,PC,TR,2007-01-01,5.5,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y35-44,PC,AT,2007-01-01,1.5,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y35-44,PC,BE,2007-01-01,8.1,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y35-44,PC,BG,2007-01-01,2.5,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y35-44,PC,CY,2007-01-01,4.2,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y35-44,PC,CZ,2007-01-01,1.5,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y35-44,PC,EE,2007-01-01,,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y35-44,PC,EL,2007-01-01,10.6,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y35-44,PC,ES,2007-01-01,3.1,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y35-44,PC,FI,2007-01-01,,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y35-44,PC,HR,2007-01-01,2.7,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y35-44,PC,HU,2007-01-01,2.9,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y35-44,PC,LT,2007-01-01,,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y35-44,PC,LV,2007-01-01,,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y35-44,PC,MT,2007-01-01,,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y35-44,PC,PL,2007-01-01,2.8,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y35-44,PC,PT,2007-01-01,6.0,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y35-44,PC,RO,2007-01-01,10.2,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y35-44,PC,SI,2007-01-01,,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y35-44,PC,SK,2007-01-01,,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y35-44,PC,TR,2007-01-01,6.0,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y35-54,PC,AT,2007-01-01,1.3,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y35-54,PC,BE,2007-01-01,6.9,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y35-54,PC,BG,2007-01-01,2.9,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y35-54,PC,CY,2007-01-01,3.7,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y35-54,PC,CZ,2007-01-01,1.6,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y35-54,PC,EE,2007-01-01,,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y35-54,PC,EL,2007-01-01,9.7,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y35-54,PC,ES,2007-01-01,3.3,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y35-54,PC,FI,2007-01-01,,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y35-54,PC,HR,2007-01-01,2.7,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y35-54,PC,HU,2007-01-01,2.8,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y35-54,PC,LT,2007-01-01,1.3,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y35-54,PC,LV,2007-01-01,3.0,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y35-54,PC,MT,2007-01-01,3.9,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y35-54,PC,PL,2007-01-01,2.8,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y35-54,PC,PT,2007-01-01,5.7,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y35-54,PC,RO,2007-01-01,11.1,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y35-54,PC,SI,2007-01-01,1.8,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y35-54,PC,SK,2007-01-01,1.0,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y35-54,PC,TR,2007-01-01,5.5,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y45-54,PC,AT,2007-01-01,,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y45-54,PC,BE,2007-01-01,5.9,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y45-54,PC,BG,2007-01-01,3.2,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y45-54,PC,CY,2007-01-01,3.1,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y45-54,PC,CZ,2007-01-01,1.6,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y45-54,PC,EE,2007-01-01,,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y45-54,PC,EL,2007-01-01,8.7,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y45-54,PC,ES,2007-01-01,3.5,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y45-54,PC,FI,2007-01-01,,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y45-54,PC,HR,2007-01-01,2.7,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y45-54,PC,HU,2007-01-01,2.7,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y45-54,PC,LT,2007-01-01,,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y45-54,PC,LV,2007-01-01,,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y45-54,PC,MT,2007-01-01,,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y45-54,PC,PL,2007-01-01,2.8,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y45-54,PC,PT,2007-01-01,5.4,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y45-54,PC,RO,2007-01-01,12.1,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y45-54,PC,SI,2007-01-01,,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y45-54,PC,SK,2007-01-01,,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y45-54,PC,TR,2007-01-01,4.9,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y45-64,PC,AT,2007-01-01,1.0,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y45-64,PC,BE,2007-01-01,5.7,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y45-64,PC,BG,2007-01-01,3.0,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y45-64,PC,CY,2007-01-01,3.4,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y45-64,PC,CZ,2007-01-01,1.4,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y45-64,PC,EE,2007-01-01,1.2,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y45-64,PC,EL,2007-01-01,9.7,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y45-64,PC,ES,2007-01-01,3.5,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y45-64,PC,FI,2007-01-01,,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y45-64,PC,HR,2007-01-01,3.3,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y45-64,PC,HU,2007-01-01,2.5,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y45-64,PC,LT,2007-01-01,1.4,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y45-64,PC,LV,2007-01-01,2.1,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y45-64,PC,MT,2007-01-01,3.7,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y45-64,PC,PL,2007-01-01,2.8,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y45-64,PC,PT,2007-01-01,6.0,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y45-64,PC,RO,2007-01-01,13.3,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y45-64,PC,SI,2007-01-01,1.2,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y45-64,PC,SK,2007-01-01,1.0,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y45-64,PC,TR,2007-01-01,4.9,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y55-64,PC,AT,2007-01-01,,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y55-64,PC,BE,2007-01-01,5.6,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y55-64,PC,BG,2007-01-01,2.8,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y55-64,PC,CY,2007-01-01,3.7,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y55-64,PC,CZ,2007-01-01,1.3,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y55-64,PC,EE,2007-01-01,,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y55-64,PC,EL,2007-01-01,10.8,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y55-64,PC,ES,2007-01-01,3.6,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y55-64,PC,FI,2007-01-01,,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y55-64,PC,HR,2007-01-01,4.1,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y55-64,PC,HU,2007-01-01,2.4,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y55-64,PC,LT,2007-01-01,,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y55-64,PC,LV,2007-01-01,,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y55-64,PC,MT,2007-01-01,,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y55-64,PC,PL,2007-01-01,2.7,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y55-64,PC,PT,2007-01-01,6.8,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y55-64,PC,RO,2007-01-01,14.7,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y55-64,PC,SI,2007-01-01,,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y55-64,PC,SK,2007-01-01,,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,LT1M,Y55-64,PC,TR,2007-01-01,4.8,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NRP,Y25-34,PC,AT,2007-01-01,,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NRP,Y25-34,PC,BE,2007-01-01,,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NRP,Y25-34,PC,CZ,2007-01-01,1.4,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NRP,Y25-34,PC,EL,2007-01-01,,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NRP,Y25-34,PC,ES,2007-01-01,,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NRP,Y25-34,PC,HR,2007-01-01,,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NRP,Y25-34,PC,LV,2007-01-01,,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NRP,Y25-34,PC,RO,2007-01-01,,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NRP,Y25-34,PC,SK,2007-01-01,,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NRP,Y25-44,PC,AT,2007-01-01,,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NRP,Y25-44,PC,BE,2007-01-01,1.1,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NRP,Y25-44,PC,CZ,2007-01-01,1.0,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NRP,Y25-44,PC,DE,2007-01-01,,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NRP,Y25-44,PC,EL,2007-01-01,1.4,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NRP,Y25-44,PC,ES,2007-01-01,,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NRP,Y25-44,PC,HR,2007-01-01,,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NRP,Y25-44,PC,LV,2007-01-01,,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NRP,Y25-44,PC,RO,2007-01-01,0.5,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NRP,Y25-44,PC,SK,2007-01-01,,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NRP,Y25-64,PC,AT,2007-01-01,,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NRP,Y25-64,PC,BE,2007-01-01,1.9,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NRP,Y25-64,PC,CZ,2007-01-01,1.0,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NRP,Y25-64,PC,DE,2007-01-01,,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NRP,Y25-64,PC,EL,2007-01-01,1.6,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NRP,Y25-64,PC,ES,2007-01-01,0.2,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NRP,Y25-64,PC,HR,2007-01-01,,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NRP,Y25-64,PC,LV,2007-01-01,,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NRP,Y25-64,PC,RO,2007-01-01,0.4,,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NRP,Y25-64,PC,SK,2007-01-01,,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NRP,Y35-44,PC,AT,2007-01-01,,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NRP,Y35-44,PC,BE,2007-01-01,,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NRP,Y35-44,PC,CZ,2007-01-01,,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NRP,Y35-44,PC,DE,2007-01-01,,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NRP,Y35-44,PC,EL,2007-01-01,1.2,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NRP,Y35-44,PC,ES,2007-01-01,,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NRP,Y35-44,PC,LV,2007-01-01,,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NRP,Y35-44,PC,RO,2007-01-01,,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NRP,Y35-44,PC,SK,2007-01-01,,u,
ESTAT:CULT_PCS_NWA(1.0),25/02/16 23:00:00,A,NRP,Y35-54,PC,AT,2007-01-01,,u,
